iter	Passed	Remaining
23540	1077773	1211418
23541	1077802	1211354
23542	1077832	1211291
23543	1077865	1211230
23544	1077896	1211168
23545	1078112	1211314
23546	1078387	1211525
23547	1078523	1211581
23548	1078679	1211659
23549	1079049	1211977
23550	1079297	1212158
23551	1079342	1212112
23552	1079369	1212045
23553	1079398	1211980
23554	1079423	1211911
23555	1079448	1211842
23556	1079478	1211778
23557	1079508	1211714
23558	1079536	1211649
23559	1079563	1211582
23560	1079595	1211520
23561	1079625	1211457
23562	1079655	1211393
23563	1079682	1211325
23564	1079711	1211261
23565	1079743	1211200
23566	1079772	1211135
23567	1079802	1211072
23568	1079833	1211009
23569	1079861	1210943
23570	1079892	1210881
23571	1079921	1210817
23572	1079952	1210754
23573	1079981	1210690
23574	1080013	1210628
23575	1080042	1210563
23576	1080071	1210499
23577	1080108	1210443
23578	1080144	1210386
23579	1080180	1210330
23580	1080216	1210273
23581	1080245	1210208
23582	1080283	1210153
23583	1080319	1210096
23584	1080453	1210150
23585	1080645	1210268
23586	1080819	1210365
23587	1080977	1210445
23588	1081325	1210738
23589	1081449	1210780
23590	1081623	1210876
23591	1081653	1210813
23592	1081682	1210749
23593	1081719	1210693
23594	1081745	1210625
23595	1081774	1210559
23596	1081801	1210493
23597	1081831	1210429
23598	1081860	1210365
23599	1081886	1210297
23600	1081916	1210233
23601	1081946	1210169
23602	1081975	1210104
23603	1082003	1210039
23604	1082032	1209975
23605	1082065	1209914
23606	1082096	1209852
23607	1082125	1209788
23608	1082157	1209726
23609	1082190	1209666
23610	1082220	1209602
23611	1082250	1209538
23612	1082280	1209475
23613	1082313	1209415
23614	1082348	1209357
23615	1082383	1209298
23616	1082416	1209239
23617	1082446	1209175
23618	1082476	1209112
23619	1082509	1209052
23620	1082539	1208988
23621	1082571	1208927
23622	1082602	1208864
23623	1082634	1208803
23624	1082802	1208893
23625	1083051	1209075
23626	1083221	1209167
23627	1083376	1209244
23628	1083714	1209523
23629	1083936	1209674
23630	1083975	1209621
23631	1084003	1209555
23632	1084036	1209495
23633	1084061	1209426
23634	1084090	1209360
23635	1084121	1209298
23636	1084146	1209229
23637	1084173	1209163
23638	1084204	1209100
23639	1084236	1209038
23640	1084265	1208973
23641	1084293	1208908
23642	1084322	1208843
23643	1084350	1208778
23644	1084380	1208714
23645	1084408	1208648
23646	1084437	1208584
23647	1084468	1208521
23648	1084501	1208461
23649	1084531	1208398
23650	1084561	1208334
23651	1084591	1208271
23652	1084622	1208208
23653	1084655	1208148
23654	1084686	1208086
23655	1084718	1208024
23656	1084747	1207960
23657	1084781	1207900
23658	1084817	1207844
23659	1084849	1207782
23660	1084887	1207728
23661	1084922	1207670
23662	1084953	1207607
23663	1084985	1207546
23664	1085021	1207489
23665	1085169	1207557
23666	1085310	1207617
23667	1085444	1207670
23668	1085580	1207724
23669	1085738	1207802
23670	1086095	1208103
23671	1086218	1208143
23672	1086409	1208258
23673	1086446	1208203
23674	1086487	1208151
23675	1086524	1208095
23676	1086560	1208039
23677	1086599	1207986
23678	1086647	1207941
23679	1086694	1207896
23680	1086749	1207861
23681	1086788	1207808
23682	1086830	1207757
23683	1086873	1207708
23684	1086918	1207662
23685	1086958	1207609
23686	1086993	1207551
23687	1087030	1207495
23688	1087064	1207436
23689	1087100	1207379
23690	1087140	1207327
23691	1087179	1207273
23692	1087218	1207220
23693	1087253	1207162
23694	1087294	1207111
23695	1087348	1207074
23696	1087390	1207023
23697	1087441	1206982
23698	1087681	1207152
23699	1087840	1207232
23700	1087966	1207275
23701	1088115	1207344
23702	1088270	1207418
23703	1088430	1207500
23704	1088554	1207540
23705	1088694	1207598
23706	1089010	1207852
23707	1089306	1208083
23708	1089367	1208055
23709	1089407	1208001
23710	1089458	1207962
23711	1089493	1207904
23712	1089525	1207842
23713	1089558	1207782
23714	1089593	1207724
23715	1089626	1207663
23716	1089661	1207605
23717	1089700	1207551
23718	1089743	1207502
23719	1089790	1207457
23720	1089844	1207420
23721	1089887	1207372
23722	1089928	1207320
23723	1089966	1207265
23724	1090001	1207207
23725	1090034	1207147
23726	1090069	1207088
23727	1090104	1207031
23728	1090143	1206977
23729	1090191	1206933
23730	1090241	1206892
23731	1090285	1206844
23732	1090327	1206793
23733	1090364	1206737
23734	1090545	1206841
23735	1090694	1206909
23736	1090845	1206979
23737	1090993	1207046
23738	1091156	1207130
23739	1091426	1207332
23740	1091619	1207448
23741	1091652	1207388
23742	1091682	1207324
23743	1091710	1207259
23744	1091743	1207198
23745	1091773	1207134
23746	1091803	1207071
23747	1091830	1207004
23748	1091861	1206941
23749	1091889	1206875
23750	1091915	1206808
23751	1091945	1206744
23752	1091975	1206680
23753	1092010	1206622
23754	1092042	1206561
23755	1092071	1206496
23756	1092102	1206434
23757	1092135	1206374
23758	1092163	1206307
23759	1092192	1206242
23760	1092221	1206178
23761	1092254	1206118
23762	1092284	1206054
23763	1092314	1205991
23764	1092347	1205930
23765	1092380	1205870
23766	1092411	1205808
23767	1092445	1205748
23768	1092483	1205694
23769	1092519	1205637
23770	1092556	1205581
23771	1092593	1205525
23772	1092629	1205467
23773	1092765	1205522
23774	1092909	1205583
23775	1093039	1205631
23776	1093168	1205676
23777	1093307	1205733
23778	1093433	1205775
23779	1093629	1205895
23780	1093806	1205993
23781	1093847	1205941
23782	1093871	1205870
23783	1093908	1205815
23784	1093934	1205747
23785	1093959	1205678
23786	1093987	1205612
23787	1094016	1205547
23788	1094041	1205478
23789	1094071	1205414
23790	1094103	1205352
23791	1094132	1205288
23792	1094162	1205225
23793	1094190	1205159
23794	1094219	1205094
23795	1094249	1205031
23796	1094277	1204965
23797	1094308	1204902
23798	1094340	1204841
23799	1094373	1204780
23800	1094407	1204721
23801	1094437	1204658
23802	1094467	1204595
23803	1094500	1204534
23804	1094531	1204471
23805	1094565	1204412
23806	1094595	1204349
23807	1094631	1204291
23808	1094661	1204228
23809	1094698	1204173
23810	1094735	1204117
23811	1094775	1204064
23812	1094812	1204009
23813	1094853	1203956
23814	1095235	1204280
23815	1095366	1204327
23816	1095537	1204419
23817	1095689	1204489
23818	1095983	1204716
23819	1096134	1204786
23820	1096311	1204883
23821	1096354	1204834
23822	1096381	1204767
23823	1096419	1204713
23824	1096454	1204654
23825	1096484	1204591
23826	1096513	1204526
23827	1096544	1204463
23828	1096575	1204401
23829	1096622	1204356
23830	1096655	1204296
23831	1096694	1204242
23832	1096729	1204184
23833	1096771	1204134
23834	1096808	1204077
23835	1096842	1204019
23836	1096879	1203962
23837	1096920	1203911
23838	1096968	1203867
23839	1097006	1203812
23840	1097061	1203776
23841	1097114	1203738
23842	1097156	1203687
23843	1097197	1203635
23844	1097244	1203591
23845	1097279	1203533
23846	1097321	1203482
23847	1097365	1203434
23848	1097635	1203633
23849	1097873	1203798
23850	1098002	1203843
23851	1098162	1203922
23852	1098456	1204147
23853	1098587	1204195
23854	1098815	1204348
23855	1098855	1204296
23856	1098889	1204236
23857	1098920	1204174
23858	1098952	1204112
23859	1098986	1204052
23860	1099018	1203991
23861	1099050	1203929
23862	1099083	1203870
23863	1099112	1203805
23864	1099146	1203746
23865	1099177	1203683
23866	1099209	1203622
23867	1099239	1203558
23868	1099269	1203494
23869	1099297	1203429
23870	1099327	1203365
23871	1099359	1203304
23872	1099388	1203239
23873	1099416	1203173
23874	1099445	1203108
23875	1099479	1203048
23876	1099512	1202988
23877	1099547	1202930
23878	1099582	1202873
23879	1099618	1202816
23880	1099654	1202758
23881	1099688	1202699
23882	1099729	1202647
23883	1099769	1202594
23884	1099804	1202536
23885	1099839	1202479
23886	1099969	1202524
23887	1100099	1202569
23888	1100345	1202742
23889	1100482	1202796
23890	1100927	1203185
23891	1101103	1203282
23892	1101131	1203216
23893	1101158	1203148
23894	1101184	1203081
23895	1101217	1203020
23896	1101242	1202952
23897	1101267	1202882
23898	1101293	1202814
23899	1101323	1202750
23900	1101349	1202682
23901	1101376	1202615
23902	1101406	1202552
23903	1101436	1202488
23904	1101468	1202427
23905	1101506	1202372
23906	1101537	1202309
23907	1101565	1202244
23908	1101595	1202179
23909	1101629	1202121
23910	1101660	1202059
23911	1101695	1202000
23912	1101724	1201935
23913	1101754	1201871
23914	1101783	1201807
23915	1101812	1201742
23916	1101844	1201681
23917	1101875	1201618
23918	1101905	1201555
23919	1101937	1201494
23920	1101968	1201430
23921	1102000	1201370
23922	1102035	1201312
23923	1102069	1201252
23924	1102102	1201192
23925	1102139	1201136
23926	1102174	1201078
23927	1102472	1201307
23928	1102622	1201374
23929	1102764	1201431
23930	1103064	1201662
23931	1103226	1201743
23932	1103461	1201902
23933	1103504	1201853
23934	1103533	1201788
23935	1103560	1201721
23936	1103587	1201654
23937	1103618	1201591
23938	1103651	1201531
23939	1103682	1201468
23940	1103715	1201408
23941	1103744	1201343
23942	1103773	1201279
23943	1103803	1201215
23944	1103837	1201156
23945	1103870	1201096
23946	1103901	1201033
23947	1103932	1200970
23948	1103966	1200911
23949	1103996	1200847
23950	1104034	1200793
23951	1104090	1200757
23952	1104119	1200693
23953	1104148	1200627
23954	1104188	1200575
23955	1104238	1200533
23956	1104284	1200487
23957	1104323	1200434
23958	1104368	1200387
23959	1104414	1200339
23960	1104453	1200286
23961	1104497	1200238
23962	1104541	1200189
23963	1104885	1200467
23964	1105060	1200561
23965	1105207	1200624
23966	1105344	1200677
23967	1105486	1200735
23968	1105604	1200767
23969	1105719	1200796
23970	1106051	1201060
23971	1106193	1201117
23972	1106504	1201359
23973	1106598	1201365
23974	1106662	1201338
23975	1106702	1201285
23976	1106741	1201231
23977	1106781	1201179
23978	1106825	1201129
23979	1106865	1201077
23980	1106906	1201025
23981	1106945	1200971
23982	1106984	1200918
23983	1107027	1200868
23984	1107067	1200815
23985	1107102	1200757
23986	1107155	1200718
23987	1107194	1200664
23988	1107231	1200608
23989	1107266	1200550
23990	1107298	1200489
23991	1107332	1200429
23992	1107366	1200370
23993	1107402	1200313
23994	1107435	1200253
23995	1107469	1200193
23996	1107509	1200140
23997	1107545	1200083
23998	1107579	1200023
23999	1107740	1200102
24000	1107885	1200163
24001	1108060	1200256
24002	1108192	1200303
24003	1108323	1200348
24004	1108457	1200397
24005	1108764	1200634
24006	1109075	1200874
24007	1109112	1200818
24008	1109148	1200761
24009	1109182	1200702
24010	1109215	1200641
24011	1109246	1200579
24012	1109278	1200516
24013	1109315	1200461
24014	1109359	1200412
24015	1109394	1200353
24016	1109430	1200296
24017	1109471	1200244
24018	1109507	1200187
24019	1109540	1200127
24020	1109576	1200070
24021	1109616	1200017
24022	1109652	1199960
24023	1109691	1199906
24024	1109727	1199848
24025	1109778	1199808
24026	1109823	1199760
24027	1109861	1199705
24028	1109900	1199651
24029	1109936	1199594
24030	1109973	1199538
24031	1110006	1199478
24032	1110043	1199421
24033	1110076	1199361
24034	1110213	1199412
24035	1110367	1199483
24036	1110515	1199547
24037	1110653	1199599
24038	1110802	1199665
24039	1110942	1199720
24040	1111070	1199762
24041	1111424	1200048
24042	1111556	1200094
24043	1111796	1200257
24044	1111857	1200226
24045	1111891	1200167
24046	1111922	1200104
24047	1111957	1200046
24048	1111989	1199984
24049	1112022	1199924
24050	1112057	1199865
24051	1112092	1199807
24052	1112123	1199744
24053	1112159	1199687
24054	1112191	1199625
24055	1112226	1199567
24056	1112262	1199511
24057	1112297	1199452
24058	1112336	1199398
24059	1112372	1199341
24060	1112408	1199283
24061	1112441	1199223
24062	1112473	1199161
24063	1112509	1199104
24064	1112545	1199047
24065	1112582	1198991
24066	1112630	1198946
24067	1112675	1198899
24068	1112711	1198841
24069	1112745	1198781
24070	1112781	1198724
24071	1112812	1198662
24072	1112847	1198604
24073	1113003	1198675
24074	1113151	1198739
24075	1113271	1198772
24076	1113412	1198828
24077	1113550	1198881
24078	1113706	1198952
24079	1113850	1199011
24080	1113990	1199066
24081	1114302	1199306
24082	1114527	1199452
24083	1114573	1199406
24084	1114609	1199348
24085	1114641	1199287
24086	1114670	1199221
24087	1114698	1199156
24088	1114729	1199092
24089	1114757	1199027
24090	1114790	1198966
24091	1114825	1198908
24092	1114852	1198841
24093	1114883	1198778
24094	1114915	1198717
24095	1114944	1198652
24096	1114977	1198591
24097	1115010	1198531
24098	1115043	1198470
24099	1115074	1198408
24100	1115104	1198344
24101	1115135	1198281
24102	1115167	1198219
24103	1115201	1198159
24104	1115230	1198095
24105	1115265	1198036
24106	1115302	1197981
24107	1115343	1197928
24108	1115385	1197877
24109	1115419	1197818
24110	1115456	1197762
24111	1115494	1197707
24112	1115534	1197654
24113	1115576	1197603
24114	1115743	1197686
24115	1115880	1197737
24116	1116094	1197871
24117	1116244	1197936
24118	1116438	1198049
24119	1116795	1198335
24120	1116969	1198427
24121	1116996	1198359
24122	1117025	1198294
24123	1117051	1198226
24124	1117078	1198159
24125	1117108	1198095
24126	1117135	1198028
24127	1117164	1197964
24128	1117189	1197895
24129	1117227	1197839
24130	1117259	1197778
24131	1117287	1197712
24132	1117317	1197648
24133	1117347	1197584
24134	1117378	1197522
24135	1117413	1197463
24136	1117449	1197406
24137	1117482	1197345
24138	1117512	1197281
24139	1117543	1197219
24140	1117579	1197162
24141	1117613	1197102
24142	1117649	1197045
24143	1117682	1196984
24144	1117714	1196923
24145	1117750	1196865
24146	1117785	1196807
24147	1117820	1196749
24148	1117855	1196690
24149	1117889	1196631
24150	1117921	1196569
24151	1117960	1196515
24152	1118156	1196628
24153	1118375	1196768
24154	1118518	1196825
24155	1118697	1196921
24156	1119242	1197408
24157	1119279	1197351
24158	1119304	1197281
24159	1119332	1197216
24160	1119359	1197148
24161	1119386	1197081
24162	1119410	1197011
24163	1119438	1196946
24164	1119465	1196879
24165	1119495	1196815
24166	1119530	1196756
24167	1119561	1196694
24168	1119592	1196632
24169	1119621	1196566
24170	1119650	1196501
24171	1119683	1196441
24172	1119714	1196379
24173	1119746	1196316
24174	1119775	1196252
24175	1119805	1196188
24176	1119832	1196121
24177	1119863	1196059
24178	1119896	1195998
24179	1119925	1195933
24180	1119956	1195870
24181	1119990	1195811
24182	1120020	1195747
24183	1120049	1195682
24184	1120081	1195621
24185	1120114	1195560
24186	1120144	1195497
24187	1120175	1195434
24188	1120209	1195374
24189	1120241	1195312
24190	1120277	1195255
24191	1120500	1195398
24192	1120704	1195519
24193	1120843	1195572
24194	1121016	1195661
24195	1121278	1195844
24196	1121558	1196048
24197	1121607	1196004
24198	1121640	1195943
24199	1121667	1195877
24200	1121698	1195813
24201	1121729	1195751
24202	1121760	1195688
24203	1121786	1195621
24204	1121815	1195555
24205	1121849	1195496
24206	1121878	1195431
24207	1121909	1195369
24208	1121941	1195306
24209	1121971	1195243
24210	1122001	1195179
24211	1122032	1195117
24212	1122062	1195053
24213	1122091	1194988
24214	1122121	1194924
24215	1122163	1194873
24216	1122197	1194814
24217	1122232	1194755
24218	1122267	1194697
24219	1122302	1194638
24220	1122336	1194579
24221	1122372	1194521
24222	1122406	1194462
24223	1122445	1194408
24224	1122482	1194352
24225	1122518	1194294
24226	1122556	1194239
24227	1122592	1194182
24228	1122874	1194386
24229	1123013	1194439
24230	1123175	1194515
24231	1123313	1194566
24232	1123623	1194801
24233	1123784	1194875
24234	1123958	1194965
24235	1124108	1195028
24236	1124376	1195217
24237	1124460	1195212
24238	1124508	1195166
24239	1124555	1195121
24240	1124596	1195069
24241	1124632	1195012
24242	1124672	1194958
24243	1124714	1194907
24244	1124753	1194853
24245	1124791	1194797
24246	1124837	1194751
24247	1124877	1194698
24248	1124917	1194645
24249	1124954	1194588
24250	1124994	1194534
24251	1125033	1194480
24252	1125074	1194429
24253	1125138	1194401
24254	1125176	1194345
24255	1125230	1194308
24256	1125282	1194267
24257	1125323	1194214
24258	1125363	1194161
24259	1125403	1194108
24260	1125558	1194177
24261	1125698	1194230
24262	1125855	1194301
24263	1126012	1194372
24264	1126136	1194408
24265	1126537	1194737
24266	1126719	1194835
24267	1127064	1195105
24268	1127111	1195059
24269	1127141	1194995
24270	1127172	1194933
24271	1127202	1194869
24272	1127231	1194804
24273	1127261	1194740
24274	1127290	1194675
24275	1127318	1194608
24276	1127349	1194546
24277	1127381	1194485
24278	1127411	1194420
24279	1127441	1194357
24280	1127471	1194292
24281	1127500	1194228
24282	1127533	1194167
24283	1127572	1194113
24284	1127602	1194049
24285	1127633	1193986
24286	1127663	1193923
24287	1127697	1193862
24288	1127732	1193804
24289	1127764	1193743
24290	1127795	1193680
24291	1127830	1193621
24292	1127864	1193562
24293	1127900	1193504
24294	1127932	1193442
24295	1127965	1193382
24296	1127996	1193319
24297	1128028	1193258
24298	1128062	1193198
24299	1128094	1193137
24300	1128232	1193186
24301	1128371	1193238
24302	1128521	1193301
24303	1128654	1193346
24304	1128961	1193575
24305	1129238	1193773
24306	1129462	1193913
24307	1129491	1193849
24308	1129520	1193784
24309	1129547	1193716
24310	1129577	1193653
24311	1129604	1193586
24312	1129629	1193517
24313	1129661	1193455
24314	1129688	1193388
24315	1129719	1193325
24316	1129747	1193259
24317	1129774	1193192
24318	1129805	1193130
24319	1129833	1193064
24320	1129863	1193000
24321	1129895	1192938
24322	1129927	1192876
24323	1129959	1192814
24324	1129994	1192756
24325	1130035	1192704
24326	1130071	1192646
24327	1130108	1192590
24328	1130146	1192534
24329	1130180	1192475
24330	1130212	1192413
24331	1130242	1192349
24332	1130272	1192286
24333	1130311	1192231
24334	1130343	1192170
24335	1130374	1192106
24336	1130405	1192044
24337	1130437	1191982
24338	1130472	1191924
24339	1130639	1192004
24340	1130863	1192145
24341	1131170	1192373
24342	1131359	1192477
24343	1131496	1192527
24344	1131796	1192747
24345	1131849	1192708
24346	1131890	1192655
24347	1131933	1192605
24348	1131967	1192545
24349	1131999	1192483
24350	1132030	1192420
24351	1132061	1192358
24352	1132090	1192293
24353	1132123	1192232
24354	1132156	1192171
24355	1132188	1192110
24356	1132222	1192050
24357	1132259	1191994
24358	1132293	1191934
24359	1132326	1191874
24360	1132365	1191819
24361	1132403	1191764
24362	1132438	1191705
24363	1132478	1191651
24364	1132516	1191597
24365	1132550	1191537
24366	1132580	1191473
24367	1132613	1191412
24368	1132645	1191350
24369	1132677	1191289
24370	1132709	1191227
24371	1132743	1191168
24372	1132786	1191117
24373	1132818	1191056
24374	1132852	1190996
24375	1132989	1191044
24376	1133144	1191112
24377	1133425	1191312
24378	1133559	1191358
24379	1133709	1191420
24380	1133871	1191495
24381	1133991	1191525
24382	1134247	1191699
24383	1134283	1191642
24384	1134330	1191596
24385	1134359	1191530
24386	1134388	1191465
24387	1134434	1191418
24388	1134470	1191361
24389	1134510	1191308
24390	1134546	1191250
24391	1134579	1191189
24392	1134619	1191136
24393	1134666	1191090
24394	1134710	1191040
24395	1134756	1190994
24396	1134800	1190945
24397	1134838	1190889
24398	1134878	1190836
24399	1134918	1190783
24400	1134955	1190725
24401	1134993	1190671
24402	1135038	1190623
24403	1135078	1190569
24404	1135113	1190510
24405	1135150	1190454
24406	1135194	1190404
24407	1135233	1190350
24408	1135275	1190300
24409	1135319	1190250
24410	1135575	1190423
24411	1135912	1190681
24412	1136059	1190740
24413	1136211	1190804
24414	1136368	1190874
24415	1136512	1190929
24416	1136674	1191004
24417	1136810	1191050
24418	1136957	1191109
24419	1137172	1191239
24420	1137217	1191190
24421	1137248	1191128
24422	1137277	1191063
24423	1137307	1190998
24424	1137341	1190939
24425	1137374	1190878
24426	1137410	1190820
24427	1137445	1190762
24428	1137479	1190702
24429	1137509	1190639
24430	1137547	1190582
24431	1137583	1190525
24432	1137620	1190468
24433	1137656	1190411
24434	1137691	1190352
24435	1137730	1190298
24436	1137768	1190242
24437	1137804	1190185
24438	1137845	1190133
24439	1137885	1190079
24440	1137920	1190021
24441	1137956	1189963
24442	1137994	1189907
24443	1138035	1189855
24444	1138068	1189794
24445	1138106	1189739
24446	1138148	1189687
24447	1138190	1189636
24448	1138448	1189810
24449	1138798	1190080
24450	1138991	1190188
24451	1139169	1190278
24452	1139313	1190334
24453	1139512	1190446
24454	1139869	1190723
24455	1139904	1190665
24456	1139945	1190612
24457	1139977	1190550
24458	1140005	1190484
24459	1140051	1190437
24460	1140081	1190373
24461	1140116	1190314
24462	1140178	1190284
24463	1140216	1190228
24464	1140263	1190182
24465	1140304	1190129
24466	1140340	1190072
24467	1140373	1190012
24468	1140414	1189959
24469	1140474	1189926
24470	1140527	1189886
24471	1140565	1189831
24472	1140605	1189777
24473	1140645	1189724
24474	1140683	1189668
24475	1140720	1189611
24476	1140760	1189558
24477	1140799	1189503
24478	1140836	1189447
24479	1140875	1189392
24480	1140912	1189336
24481	1141328	1189673
24482	1141479	1189736
24483	1141616	1189784
24484	1141767	1189845
24485	1141923	1189914
24486	1142071	1189972
24487	1142229	1190041
24488	1142375	1190098
24489	1142592	1190229
24490	1142620	1190163
24491	1142648	1190097
24492	1142676	1190031
24493	1142711	1189972
24494	1142742	1189909
24495	1142773	1189847
24496	1142807	1189786
24497	1142840	1189726
24498	1142876	1189667
24499	1142917	1189615
24500	1142955	1189559
24501	1142989	1189500
24502	1143023	1189440
24503	1143051	1189374
24504	1143087	1189316
24505	1143120	1189255
24506	1143156	1189198
24507	1143193	1189141
24508	1143232	1189087
24509	1143270	1189030
24510	1143306	1188973
24511	1143346	1188919
24512	1143382	1188862
24513	1143417	1188803
24514	1143453	1188745
24515	1143488	1188687
24516	1143524	1188628
24517	1143557	1188568
24518	1143595	1188512
24519	1144010	1188848
24520	1144167	1188917
24521	1144297	1188957
24522	1144438	1189008
24523	1144591	1189072
24524	1144883	1189280
24525	1145066	1189374
24526	1145107	1189323
24527	1145135	1189256
24528	1145167	1189194
24529	1145194	1189127
24530	1145219	1189057
24531	1145246	1188990
24532	1145274	1188925
24533	1145304	1188860
24534	1145330	1188792
24535	1145357	1188726
24536	1145386	1188660
24537	1145420	1188600
24538	1145455	1188541
24539	1145490	1188483
24540	1145520	1188419
24541	1145548	1188352
24542	1145578	1188288
24543	1145609	1188226
24544	1145641	1188164
24545	1145671	1188099
24546	1145699	1188033
24547	1145733	1187974
24548	1145766	1187913
24549	1145797	1187851
24550	1145836	1187795
24551	1145866	1187731
24552	1145899	1187670
24553	1145933	1187610
24554	1145965	1187549
24555	1145999	1187489
24556	1146032	1187429
24557	1146069	1187372
24558	1146100	1187309
24559	1146405	1187529
24560	1146549	1187583
24561	1146686	1187630
24562	1146930	1187788
24563	1147067	1187835
24564	1147205	1187883
24565	1147608	1188205
24566	1147671	1188175
24567	1147703	1188113
24568	1147737	1188054
24569	1147773	1187996
24570	1147813	1187942
24571	1147853	1187888
24572	1147886	1187827
24573	1147915	1187763
24574	1147961	1187715
24575	1147995	1187655
24576	1148031	1187598
24577	1148060	1187533
24578	1148097	1187475
24579	1148135	1187420
24580	1148171	1187362
24581	1148207	1187304
24582	1148238	1187241
24583	1148271	1187181
24584	1148304	1187120
24585	1148338	1187059
24586	1148370	1186997
24587	1148401	1186935
24588	1148435	1186875
24589	1148466	1186812
24590	1148499	1186751
24591	1148534	1186693
24592	1148565	1186630
24593	1148598	1186568
24594	1148631	1186508
24595	1148661	1186444
24596	1148856	1186551
24597	1148995	1186599
24598	1149196	1186711
24599	1149334	1186759
24600	1149580	1186918
24601	1149720	1186967
24602	1150050	1187213
24603	1150091	1187160
24604	1150118	1187093
24605	1150146	1187028
24606	1150180	1186967
24607	1150215	1186909
24608	1150244	1186843
24609	1150274	1186780
24610	1150303	1186714
24611	1150338	1186655
24612	1150372	1186596
24613	1150410	1186540
24614	1150442	1186478
24615	1150474	1186416
24616	1150506	1186355
24617	1150540	1186294
24618	1150572	1186232
24619	1150605	1186171
24620	1150637	1186110
24621	1150673	1186052
24622	1150703	1185988
24623	1150733	1185923
24624	1150769	1185865
24625	1150800	1185803
24626	1150828	1185737
24627	1150861	1185676
24628	1150895	1185616
24629	1150926	1185553
24630	1150959	1185493
24631	1150993	1185433
24632	1151029	1185374
24633	1151067	1185319
24634	1151105	1185263
24635	1151323	1185393
24636	1151577	1185559
24637	1151721	1185613
24638	1151953	1185757
24639	1152112	1185826
24640	1152231	1185854
24641	1152353	1185884
24642	1152494	1185935
24643	1152740	1186093
24644	1152786	1186045
24645	1152821	1185986
24646	1152852	1185923
24647	1152887	1185864
24648	1152923	1185807
24649	1152959	1185748
24650	1152988	1185684
24651	1153020	1185621
24652	1153052	1185560
24653	1153084	1185497
24654	1153120	1185439
24655	1153158	1185384
24656	1153195	1185326
24657	1153227	1185265
24658	1153263	1185208
24659	1153302	1185152
24660	1153339	1185096
24661	1153376	1185039
24662	1153413	1184982
24663	1153448	1184923
24664	1153484	1184866
24665	1153518	1184805
24666	1153555	1184748
24667	1153589	1184689
24668	1153624	1184630
24669	1153656	1184568
24670	1153691	1184509
24671	1153725	1184450
24672	1154056	1184695
24673	1154199	1184746
24674	1154315	1184771
24675	1154447	1184811
24676	1154578	1184850
24677	1154727	1184909
24678	1155063	1185159
24679	1155200	1185204
24680	1155313	1185225
24681	1155458	1185280
24682	1155658	1185390
24683	1155686	1185324
24684	1155719	1185263
24685	1155753	1185203
24686	1155785	1185141
24687	1155816	1185077
24688	1155847	1185015
24689	1155876	1184950
24690	1155909	1184889
24691	1155937	1184822
24692	1155968	1184760
24693	1156006	1184704
24694	1156040	1184643
24695	1156069	1184579
24696	1156100	1184516
24697	1156134	1184456
24698	1156169	1184397
24699	1156198	1184332
24700	1156227	1184266
24701	1156261	1184207
24702	1156295	1184147
24703	1156326	1184084
24704	1156358	1184022
24705	1156391	1183961
24706	1156422	1183898
24707	1156453	1183835
24708	1156484	1183772
24709	1156518	1183712
24710	1156550	1183650
24711	1156583	1183589
24712	1156618	1183531
24713	1156658	1183476
24714	1156804	1183531
24715	1156978	1183614
24716	1157132	1183678
24717	1157265	1183719
24718	1157681	1184050
24719	1157977	1184257
24720	1158009	1184196
24721	1158048	1184140
24722	1158077	1184075
24723	1158105	1184010
24724	1158134	1183944
24725	1158168	1183884
24726	1158200	1183822
24727	1158238	1183766
24728	1158274	1183708
24729	1158307	1183647
24730	1158339	1183585
24731	1158371	1183524
24732	1158407	1183466
24733	1158439	1183403
24734	1158470	1183340
24735	1158501	1183277
24736	1158532	1183214
24737	1158565	1183153
24738	1158596	1183091
24739	1158629	1183029
24740	1158659	1182965
24741	1158688	1182901
24742	1158721	1182840
24743	1158753	1182778
24744	1158785	1182716
24745	1158820	1182656
24746	1158853	1182596
24747	1158884	1182533
24748	1158918	1182473
24749	1158959	1182420
24750	1159003	1182371
24751	1159231	1182508
24752	1159389	1182575
24753	1159510	1182604
24754	1159660	1182662
24755	1159793	1182703
24756	1160179	1183003
24757	1160318	1183049
24758	1160475	1183114
24759	1160628	1183176
24760	1160773	1183229
24761	1161059	1183425
24762	1161103	1183376
24763	1161144	1183323
24764	1161179	1183264
24765	1161213	1183204
24766	1161245	1183142
24767	1161277	1183080
24768	1161311	1183020
24769	1161344	1182958
24770	1161384	1182905
24771	1161423	1182850
24772	1161455	1182789
24773	1161492	1182731
24774	1161524	1182669
24775	1161559	1182610
24776	1161601	1182558
24777	1161640	1182504
24778	1161681	1182450
24779	1161719	1182394
24780	1161753	1182335
24781	1161787	1182275
24782	1161824	1182218
24783	1161857	1182157
24784	1161890	1182096
24785	1161922	1182033
24786	1161953	1181971
24787	1161983	1181907
24788	1162014	1181843
24789	1162050	1181785
24790	1162083	1181724
24791	1162367	1181919
24792	1162791	1182256
24793	1162996	1182369
24794	1163163	1182444
24795	1163393	1182584
24796	1163423	1182520
24797	1163449	1182451
24798	1163476	1182384
24799	1163503	1182317
24800	1163533	1182253
24801	1163563	1182189
24802	1163597	1182129
24803	1163628	1182065
24804	1163660	1182004
24805	1163692	1181942
24806	1163722	1181877
24807	1163754	1181815
24808	1163785	1181752
24809	1163815	1181688
24810	1163846	1181625
