iter	RMSE
21297	0.6739573013
21298	0.6739561507
21299	0.6739544496
21300	0.673953646
21301	0.6739521903
21302	0.6739507742
21303	0.6739494006
21304	0.6739479227
21305	0.6739468992
21306	0.6739457386
21307	0.673945086
21308	0.6739436042
21309	0.6739427012
21310	0.6739417923
21311	0.6739408148
21312	0.6739396069
21313	0.6739381188
21314	0.6739364934
21315	0.6739350483
21316	0.6739334668
21317	0.6739322121
21318	0.6739307074
21319	0.6739294415
21320	0.6739287414
21321	0.6739279263
21322	0.6739264664
21323	0.6739252257
21324	0.6739240288
21325	0.6739229088
21326	0.6739215882
21327	0.6739205414
21328	0.6739196307
21329	0.6739185486
21330	0.6739175797
21331	0.6739161282
21332	0.6739149744
21333	0.6739139731
21334	0.6739128587
21335	0.6739115003
21336	0.6739105719
21337	0.6739091551
21338	0.6739083177
21339	0.6739074379
21340	0.6739062988
21341	0.6739046356
21342	0.6739028216
21343	0.6739017457
21344	0.6739005404
21345	0.6738987203
21346	0.6738973591
21347	0.6738964901
21348	0.6738954401
21349	0.673893505
21350	0.6738924664
21351	0.6738913082
21352	0.6738900522
21353	0.6738889002
21354	0.6738880288
21355	0.6738871294
21356	0.6738861133
21357	0.6738853944
21358	0.6738836944
21359	0.6738823369
21360	0.6738809852
21361	0.6738797764
21362	0.673878614
21363	0.6738774129
21364	0.6738758062
21365	0.6738743179
21366	0.6738734193
21367	0.6738723103
21368	0.673871162
21369	0.6738698127
21370	0.6738687146
21371	0.6738668915
21372	0.6738657673
21373	0.6738644305
21374	0.6738629602
21375	0.673861775
21376	0.6738605727
21377	0.6738587266
21378	0.6738578497
21379	0.6738567016
21380	0.6738558984
21381	0.6738547496
21382	0.6738532968
21383	0.6738525044
21384	0.6738512778
21385	0.6738502323
21386	0.6738487988
21387	0.673846818
21388	0.6738453353
21389	0.6738441152
21390	0.6738426617
21391	0.6738415004
21392	0.6738407937
21393	0.6738393963
21394	0.6738386234
21395	0.6738373805
21396	0.673835719
21397	0.6738342124
21398	0.6738330447
21399	0.6738313913
21400	0.6738300799
21401	0.6738287527
21402	0.6738279279
21403	0.6738268231
21404	0.6738256002
21405	0.6738247383
21406	0.6738230367
21407	0.6738218917
21408	0.6738199872
21409	0.6738188745
21410	0.6738176615
21411	0.6738165627
21412	0.6738155736
21413	0.6738147033
21414	0.6738134136
21415	0.6738123455
21416	0.6738113526
21417	0.6738100961
21418	0.6738091947
21419	0.6738082407
21420	0.6738071684
21421	0.6738062346
21422	0.6738053024
21423	0.6738035448
21424	0.6738023632
21425	0.6738014386
21426	0.6737999765
21427	0.6737986434
21428	0.6737968704
21429	0.6737959897
21430	0.6737948625
21431	0.6737933906
21432	0.6737924002
21433	0.6737911445
21434	0.6737900306
21435	0.6737888014
21436	0.6737878982
21437	0.6737866439
21438	0.6737857553
21439	0.6737844002
21440	0.6737832583
21441	0.6737819108
21442	0.6737809384
21443	0.6737799614
21444	0.6737786313
21445	0.6737771348
21446	0.6737759311
21447	0.6737746495
21448	0.6737736015
21449	0.6737726325
21450	0.6737711428
21451	0.673770202
21452	0.6737693159
21453	0.6737684743
21454	0.6737671838
21455	0.6737655154
21456	0.6737646288
21457	0.6737633197
21458	0.6737615084
21459	0.6737601895
21460	0.6737590116
21461	0.6737577972
21462	0.6737567683
21463	0.6737550106
21464	0.6737537503
21465	0.6737528773
21466	0.6737520391
21467	0.6737510307
21468	0.6737497115
21469	0.673748077
21470	0.6737466339
21471	0.6737452718
21472	0.6737440609
21473	0.673742962
21474	0.6737415313
21475	0.67374018
21476	0.6737390768
21477	0.6737379783
21478	0.6737366776
21479	0.6737355324
21480	0.6737346598
21481	0.6737332176
21482	0.6737319392
21483	0.6737303654
21484	0.6737287751
21485	0.6737271945
21486	0.6737260542
21487	0.6737247404
21488	0.6737237614
21489	0.6737225487
21490	0.6737210659
21491	0.6737197886
21492	0.6737188449
21493	0.673717867
21494	0.6737164096
21495	0.6737148526
21496	0.6737132516
21497	0.6737114971
21498	0.6737097579
21499	0.6737080338
21500	0.6737073734
21501	0.6737060728
21502	0.6737048125
21503	0.6737037939
21504	0.6737028493
21505	0.6737013839
21506	0.6737001757
21507	0.6736986471
21508	0.6736976272
21509	0.673696393
21510	0.6736952975
21511	0.673694173
21512	0.6736931762
21513	0.6736913489
21514	0.6736899288
21515	0.6736886587
21516	0.6736869302
21517	0.673685432
21518	0.673684034
21519	0.6736828052
21520	0.673681435
21521	0.6736805772
21522	0.6736794503
21523	0.6736783271
21524	0.6736772668
21525	0.6736759084
21526	0.6736743024
21527	0.6736728569
21528	0.6736713498
21529	0.6736702317
21530	0.6736692453
21531	0.6736679079
21532	0.6736667986
21533	0.6736653962
21534	0.6736642231
21535	0.673663018
21536	0.6736622398
21537	0.6736609402
21538	0.6736599994
21539	0.6736587456
21540	0.6736572412
21541	0.6736563295
21542	0.6736550759
21543	0.6736537009
21544	0.6736523401
21545	0.6736509841
21546	0.6736499427
21547	0.673648261
21548	0.6736468259
21549	0.6736455604
21550	0.67364454
21551	0.6736438061
21552	0.6736423942
21553	0.6736404654
21554	0.6736389231
21555	0.6736378996
21556	0.6736363657
21557	0.6736352533
21558	0.6736341401
21559	0.6736328846
21560	0.6736318369
21561	0.6736307136
21562	0.6736289904
21563	0.6736275518
21564	0.6736264444
21565	0.6736256639
21566	0.6736245051
21567	0.6736234126
21568	0.6736219189
21569	0.6736209753
21570	0.6736200963
21571	0.6736192952
21572	0.6736175718
21573	0.6736162739
21574	0.6736152841
21575	0.673614406
21576	0.6736126493
21577	0.6736117515
21578	0.6736100697
21579	0.6736086182
21580	0.6736075947
21581	0.6736065827
21582	0.6736053292
21583	0.6736039792
21584	0.6736028453
21585	0.6736016519
21586	0.6736002028
21587	0.6735988881
21588	0.6735976432
21589	0.6735964185
21590	0.6735946117
21591	0.6735931574
21592	0.6735918166
21593	0.6735907364
21594	0.6735893051
21595	0.673587555
21596	0.6735856715
21597	0.673584105
21598	0.6735831091
21599	0.6735819417
21600	0.6735806764
21601	0.6735793209
21602	0.6735783756
21603	0.6735769885
21604	0.6735758479
21605	0.6735746813
21606	0.6735732893
21607	0.6735720428
21608	0.6735703471
21609	0.6735692761
21610	0.6735682553
21611	0.6735671798
21612	0.6735657885
21613	0.6735646191
21614	0.6735636705
21615	0.6735621179
21616	0.6735604459
21617	0.6735587598
21618	0.6735577027
21619	0.6735565351
21620	0.6735548088
21621	0.6735534701
21622	0.6735526889
21623	0.6735513092
21624	0.6735503148
21625	0.673549068
21626	0.673547626
21627	0.6735462623
21628	0.6735450788
21629	0.6735441533
21630	0.6735428401
21631	0.6735415987
21632	0.6735403259
21633	0.6735389246
21634	0.6735379028
21635	0.6735364264
21636	0.6735351479
21637	0.673534125
21638	0.6735328323
21639	0.673532005
21640	0.6735303634
21641	0.6735287727
21642	0.6735279617
21643	0.6735266435
21644	0.6735251393
21645	0.6735237337
21646	0.6735229411
21647	0.6735217915
21648	0.6735202624
21649	0.6735190723
21650	0.6735176417
21651	0.6735159755
21652	0.6735145678
21653	0.6735132554
21654	0.6735119954
21655	0.673510975
21656	0.6735100707
21657	0.673508776
21658	0.6735078991
21659	0.6735066405
21660	0.6735058102
21661	0.6735048642
21662	0.6735033922
21663	0.6735020865
21664	0.6735003168
21665	0.6734991319
21666	0.6734981089
21667	0.6734969909
21668	0.6734958495
21669	0.6734945914
21670	0.6734938422
21671	0.6734924948
21672	0.673490785
21673	0.6734893593
21674	0.6734880872
21675	0.6734874579
21676	0.6734861733
21677	0.6734841964
21678	0.6734825563
21679	0.6734815884
21680	0.6734805251
21681	0.6734793731
21682	0.673477867
21683	0.6734769775
21684	0.6734757086
21685	0.6734745411
21686	0.6734734479
21687	0.6734716589
21688	0.6734707039
21689	0.6734694695
21690	0.6734686112
21691	0.6734673025
21692	0.6734662142
21693	0.6734645746
21694	0.6734634318
21695	0.6734614147
21696	0.6734602337
21697	0.6734588546
21698	0.67345781
21699	0.6734563461
21700	0.6734550465
21701	0.6734537473
21702	0.6734526007
21703	0.6734514843
21704	0.6734504659
21705	0.6734490918
21706	0.6734472546
21707	0.6734455427
21708	0.6734445855
21709	0.6734437104
21710	0.6734423641
21711	0.6734411021
21712	0.6734396153
21713	0.6734385069
21714	0.6734372952
21715	0.6734358842
21716	0.673434596
21717	0.6734334451
21718	0.6734327205
21719	0.673431545
21720	0.6734301644
21721	0.673429207
21722	0.6734281398
21723	0.6734267659
21724	0.673425798
21725	0.6734250675
21726	0.6734239016
21727	0.6734224147
21728	0.673421295
21729	0.6734197921
21730	0.6734187427
21731	0.6734172206
21732	0.673416184
21733	0.673415029
21734	0.6734134177
21735	0.6734118673
21736	0.6734107252
21737	0.6734096668
21738	0.6734089666
21739	0.6734072364
21740	0.6734056233
21741	0.6734041884
21742	0.673403158
21743	0.6734022438
21744	0.6734012316
21745	0.6733996734
21746	0.6733982208
21747	0.6733965259
21748	0.6733945823
21749	0.6733934089
21750	0.6733925071
21751	0.6733911729
21752	0.6733895743
21753	0.6733883038
21754	0.6733874936
21755	0.6733863535
21756	0.6733847989
21757	0.6733832993
21758	0.6733822154
21759	0.6733808986
21760	0.6733798998
21761	0.6733785267
21762	0.673377576
21763	0.6733764545
21764	0.6733754409
21765	0.6733740928
21766	0.6733717169
21767	0.6733705784
21768	0.6733698364
21769	0.6733685712
21770	0.6733673216
21771	0.673366297
21772	0.6733654792
21773	0.6733645821
21774	0.6733629844
21775	0.6733618345
21776	0.673360965
21777	0.6733592623
21778	0.6733582302
21779	0.6733573352
21780	0.6733562494
21781	0.6733548973
21782	0.6733539303
21783	0.673353004
21784	0.6733521662
21785	0.67335093
21786	0.6733495381
21787	0.6733484491
21788	0.6733472501
21789	0.6733459965
21790	0.6733442821
21791	0.6733430163
21792	0.6733415497
21793	0.6733402342
21794	0.6733389763
21795	0.6733374467
21796	0.6733356385
21797	0.6733346374
21798	0.6733333552
21799	0.6733318578
21800	0.6733303016
21801	0.673329085
21802	0.6733277799
21803	0.67332676
21804	0.6733250585
21805	0.673323857
21806	0.673323069
21807	0.673322145
21808	0.6733210746
21809	0.6733194198
21810	0.6733177364
21811	0.6733163027
21812	0.6733151703
21813	0.6733136044
21814	0.673312586
21815	0.6733115582
21816	0.6733104152
21817	0.6733095944
21818	0.6733084783
21819	0.6733069438
21820	0.6733053176
21821	0.6733043021
21822	0.6733035043
21823	0.6733024957
21824	0.6733012477
21825	0.6733000303
21826	0.6732985652
21827	0.6732972773
21828	0.6732958868
21829	0.6732943469
21830	0.6732933136
21831	0.6732922684
21832	0.6732909834
21833	0.6732902423
21834	0.6732893308
21835	0.6732884898
21836	0.6732869932
21837	0.6732858657
21838	0.6732841635
21839	0.6732826273
21840	0.6732815853
21841	0.6732802196
21842	0.6732794131
21843	0.6732785446
21844	0.6732772584
21845	0.6732757465
21846	0.6732750428
21847	0.6732737387
21848	0.6732727064
21849	0.6732711482
21850	0.6732696818
21851	0.6732685897
21852	0.6732670328
21853	0.6732655624
21854	0.6732640739
21855	0.6732628651
21856	0.6732619829
21857	0.6732603955
21858	0.6732591162
21859	0.6732578251
21860	0.6732569972
21861	0.6732558011
21862	0.6732547003
21863	0.6732539199
21864	0.6732523991
21865	0.6732512715
21866	0.6732495314
21867	0.6732483933
21868	0.6732472373
21869	0.6732462537
21870	0.6732447741
21871	0.6732435092
21872	0.6732423749
21873	0.6732413257
21874	0.6732401819
21875	0.6732388202
21876	0.6732378513
21877	0.6732364311
21878	0.6732354821
21879	0.6732342114
21880	0.6732330948
21881	0.6732315351
21882	0.6732303937
21883	0.6732287731
21884	0.6732275199
21885	0.6732264917
21886	0.6732251039
21887	0.6732237193
21888	0.6732226603
21889	0.6732207678
21890	0.6732195868
21891	0.6732180793
21892	0.6732167353
21893	0.6732152052
21894	0.6732138972
21895	0.6732127574
21896	0.6732112087
21897	0.6732094709
21898	0.6732080761
21899	0.6732069969
21900	0.6732059513
21901	0.6732045688
21902	0.6732033066
21903	0.6732020323
21904	0.6732007405
21905	0.6731996478
21906	0.6731990057
21907	0.6731981192
21908	0.6731969569
21909	0.6731954254
21910	0.6731943734
21911	0.6731929781
21912	0.6731917539
21913	0.6731907447
21914	0.6731897786
21915	0.6731884499
21916	0.6731871971
21917	0.673185835
21918	0.6731848286
21919	0.6731837769
21920	0.6731824866
21921	0.6731815441
21922	0.6731803695
21923	0.6731790905
21924	0.6731779034
21925	0.6731766451
21926	0.6731755774
21927	0.67317444
21928	0.6731735302
21929	0.6731727235
21930	0.6731713872
21931	0.6731700937
21932	0.6731690346
21933	0.6731681287
21934	0.6731666529
21935	0.673165425
21936	0.6731642612
21937	0.6731627463
21938	0.6731620184
21939	0.6731607934
21940	0.6731595353
21941	0.6731585211
21942	0.6731570632
21943	0.6731560789
21944	0.6731545757
21945	0.6731534482
21946	0.6731520716
21947	0.6731509217
21948	0.6731497446
21949	0.6731482763
21950	0.6731470554
21951	0.6731454426
21952	0.6731442169
21953	0.6731427991
21954	0.6731417303
21955	0.6731409817
21956	0.673140162
21957	0.6731390398
21958	0.6731381871
21959	0.6731368664
21960	0.6731357778
21961	0.6731344626
21962	0.6731331209
21963	0.6731312066
21964	0.6731296112
21965	0.6731288006
21966	0.6731272288
21967	0.6731259216
21968	0.6731236226
21969	0.6731223502
21970	0.6731208982
21971	0.6731199641
21972	0.6731186588
21973	0.6731176168
21974	0.6731167212
21975	0.6731155268
21976	0.6731142936
21977	0.6731133655
21978	0.673112146
21979	0.6731108078
21980	0.673109816
21981	0.6731083145
21982	0.6731069449
21983	0.6731056133
21984	0.6731042454
21985	0.6731030756
21986	0.6731011274
21987	0.6730995574
21988	0.673098436
21989	0.6730972217
21990	0.6730956749
21991	0.6730941724
21992	0.6730932844
21993	0.6730921396
21994	0.6730911024
21995	0.6730898486
21996	0.6730884132
21997	0.6730871273
21998	0.6730860355
21999	0.6730848469
22000	0.6730840635
22001	0.6730830782
22002	0.6730818488
22003	0.6730803869
22004	0.6730791508
22005	0.6730780408
22006	0.6730764225
22007	0.6730749974
22008	0.6730735369
22009	0.6730720346
22010	0.6730709029
22011	0.6730694082
22012	0.6730682787
22013	0.6730673218
22014	0.6730658556
22015	0.6730644165
22016	0.6730628857
22017	0.6730619301
22018	0.6730605072
22019	0.6730586649
22020	0.6730575752
22021	0.6730564273
22022	0.6730552627
22023	0.6730539636
22024	0.6730530687
22025	0.6730516997
22026	0.673050868
22027	0.6730494599
22028	0.6730482435
22029	0.6730470861
22030	0.6730453879
22031	0.6730438044
22032	0.6730426734
22033	0.6730414249
22034	0.6730402755
22035	0.6730389117
22036	0.6730376105
22037	0.6730366819
22038	0.6730354543
22039	0.6730341652
22040	0.6730325446
22041	0.6730310682
22042	0.6730296267
22043	0.6730279589
22044	0.6730259997
22045	0.673024427
22046	0.6730236309
22047	0.6730220855
22048	0.673020221
22049	0.6730189095
22050	0.6730177631
22051	0.6730157428
22052	0.6730148408
22053	0.6730140021
22054	0.673013147
22055	0.6730120221
22056	0.6730105445
22057	0.6730092538
22058	0.6730081799
22059	0.6730063165
22060	0.6730045671
22061	0.6730033332
22062	0.6730023078
22063	0.6730009918
22064	0.6729998954
22065	0.6729989509
22066	0.672997659
22067	0.6729965017
22068	0.672995435
22069	0.6729943187
22070	0.6729927431
22071	0.6729914831
22072	0.6729903265
22073	0.6729889359
22074	0.6729879861
22075	0.6729874971
22076	0.6729861803
22077	0.6729847887
22078	0.672983509
22079	0.6729821425
22080	0.6729810223
22081	0.6729797249
22082	0.6729781605
22083	0.6729769044
22084	0.672975703
22085	0.6729743104
22086	0.6729728783
22087	0.672971871
22088	0.6729705981
22089	0.6729695251
22090	0.6729678132
22091	0.6729662085
22092	0.6729645512
22093	0.672963152
22094	0.6729619188
22095	0.6729607311
22096	0.6729595237
22097	0.6729585847
22098	0.6729572263
22099	0.6729560882
22100	0.6729546991
22101	0.6729536835
22102	0.6729527486
22103	0.6729516417
22104	0.672950336
22105	0.6729494029
22106	0.672947869
22107	0.6729468684
22108	0.6729458565
22109	0.6729449026
22110	0.6729438668
22111	0.6729425794
22112	0.6729415731
22113	0.6729399117
22114	0.672938478
22115	0.6729372728
22116	0.672936171
22117	0.6729353828
22118	0.6729343425
22119	0.6729333196
22120	0.6729321558
22121	0.6729311163
22122	0.6729295668
22123	0.6729287372
22124	0.6729271871
22125	0.672926377
22126	0.6729247678
22127	0.6729229809
22128	0.6729217912
22129	0.6729210544
22130	0.6729199797
22131	0.6729184845
22132	0.6729171081
22133	0.6729161378
22134	0.6729148575
22135	0.6729139071
22136	0.6729125538
22137	0.6729113985
22138	0.6729102503
22139	0.6729089966
22140	0.6729074309
22141	0.6729063421
22142	0.6729048195
22143	0.6729039197
22144	0.6729030732
22145	0.6729018876
22146	0.6729009259
22147	0.67289912
22148	0.6728981544
22149	0.6728972772
22150	0.672896155
22151	0.6728947121
22152	0.6728933104
22153	0.6728919317
22154	0.6728905094
22155	0.672889255
22156	0.6728882075
22157	0.6728865811
22158	0.6728851332
22159	0.6728843957
22160	0.6728831404
22161	0.6728822417
22162	0.6728812473
22163	0.6728803805
22164	0.6728791612
22165	0.6728783642
22166	0.6728768376
22167	0.6728755459
22168	0.6728744703
22169	0.6728730164
22170	0.6728719711
22171	0.6728708461
22172	0.6728700808
22173	0.6728685725
22174	0.6728673106
22175	0.6728663043
22176	0.6728649421
22177	0.672863648
22178	0.6728623634
22179	0.6728610411
22180	0.6728599608
22181	0.6728590975
22182	0.6728581702
22183	0.6728569994
22184	0.6728557028
22185	0.6728545726
22186	0.6728534385
22187	0.6728524842
22188	0.6728515881
22189	0.6728503138
22190	0.6728489244
22191	0.6728475282
22192	0.672846638
22193	0.6728449189
22194	0.6728438548
22195	0.6728427345
22196	0.6728413806
22197	0.672840061
22198	0.6728385852
22199	0.6728376337
22200	0.6728364938
22201	0.6728349034
22202	0.6728338692
22203	0.6728324983
22204	0.6728311525
22205	0.6728300206
22206	0.672828712
22207	0.6728267562
22208	0.6728254805
22209	0.6728244968
22210	0.6728230038
22211	0.6728211023
22212	0.672820015
22213	0.6728190092
22214	0.6728182144
22215	0.6728172638
22216	0.6728157346
22217	0.6728147041
22218	0.6728131794
22219	0.6728121801
22220	0.6728114063
22221	0.6728097617
22222	0.6728085198
22223	0.6728074548
22224	0.6728064078
22225	0.6728053633
22226	0.6728038471
22227	0.6728028515
22228	0.6728022412
22229	0.6728012744
22230	0.6728001605
22231	0.6727991917
22232	0.6727978212
22233	0.6727965276
22234	0.6727951348
22235	0.6727936602
22236	0.6727921888
22237	0.6727909376
22238	0.6727895551
22239	0.6727884485
22240	0.6727873009
22241	0.672786062
22242	0.6727849735
22243	0.6727838733
22244	0.6727825805
22245	0.6727812135
22246	0.6727802134
22247	0.6727790357
22248	0.6727778911
22249	0.6727772246
22250	0.6727758397
22251	0.6727748291
22252	0.6727733789
22253	0.6727725566
22254	0.6727716107
22255	0.6727706711
22256	0.6727697033
22257	0.6727683397
22258	0.6727667835
22259	0.6727653262
22260	0.6727639853
22261	0.672763004
22262	0.6727613524
22263	0.6727603026
22264	0.6727588907
22265	0.6727578543
22266	0.6727565532
22267	0.6727553221
22268	0.6727536032
22269	0.6727524488
22270	0.6727505016
22271	0.6727488916
22272	0.6727477489
22273	0.6727465466
22274	0.6727450375
22275	0.6727440648
22276	0.6727431157
22277	0.6727420362
22278	0.6727410887
22279	0.6727400654
22280	0.6727390126
22281	0.6727372015
22282	0.6727363752
22283	0.6727354386
22284	0.6727344545
22285	0.6727333653
22286	0.6727324578
22287	0.672731661
22288	0.6727309665
22289	0.6727300999
22290	0.6727282391
22291	0.672727275
22292	0.6727262671
22293	0.6727257286
22294	0.6727242156
22295	0.6727231011
22296	0.6727212905
22297	0.6727197534
22298	0.6727189855
22299	0.6727176208
22300	0.6727168206
22301	0.6727154023
22302	0.6727137493
22303	0.6727129762
22304	0.6727119183
22305	0.6727109099
22306	0.6727101087
22307	0.6727088438
22308	0.6727077295
22309	0.6727069934
22310	0.6727055525
22311	0.6727043393
22312	0.6727030638
22313	0.6727018991
22314	0.6727010218
22315	0.6726999388
22316	0.672698458
22317	0.672697216
22318	0.6726965361
22319	0.6726952186
22320	0.672694008
22321	0.6726928886
22322	0.6726914296
22323	0.6726902133
22324	0.6726888086
22325	0.6726876066
22326	0.6726865238
22327	0.6726851448
22328	0.6726834233
22329	0.6726822641
22330	0.6726812259
22331	0.6726803843
22332	0.6726790014
22333	0.6726776532
22334	0.6726769183
22335	0.6726760123
22336	0.6726749674
22337	0.6726741775
22338	0.6726729103
22339	0.6726715883
22340	0.6726703649
22341	0.6726691519
22342	0.6726672183
22343	0.6726660237
22344	0.6726646284
22345	0.6726632346
22346	0.6726623047
22347	0.6726613336
22348	0.6726599325
22349	0.6726586257
22350	0.6726577508
22351	0.672656459
22352	0.6726554176
22353	0.6726543652
22354	0.6726532228
22355	0.6726523874
22356	0.6726515469
22357	0.6726503016
22358	0.6726489512
22359	0.672647411
22360	0.6726461876
22361	0.6726447381
22362	0.6726436184
22363	0.6726425442
22364	0.6726415945
22365	0.6726403131
22366	0.6726388707
22367	0.6726378573
22368	0.6726365148
22369	0.6726352897
22370	0.6726340513
22371	0.6726328337
22372	0.6726318495
22373	0.6726300053
22374	0.6726289696
22375	0.6726276928
22376	0.6726262759
22377	0.67262493
22378	0.6726238711
22379	0.6726225435
22380	0.6726213101
22381	0.6726200907
22382	0.672618758
22383	0.6726174627
22384	0.6726158268
22385	0.6726149912
22386	0.6726132024
22387	0.6726120972
22388	0.6726109979
22389	0.6726103199
22390	0.6726093373
22391	0.6726078114
22392	0.672606952
22393	0.6726055775
22394	0.6726042433
22395	0.6726032463
22396	0.6726019456
22397	0.6726011865
22398	0.6726001818
22399	0.6725992349
22400	0.6725982798
22401	0.6725972174
22402	0.6725955426
22403	0.6725935935
22404	0.6725924864
22405	0.6725915239
22406	0.6725899195
22407	0.6725886745
22408	0.672587143
22409	0.6725857076
22410	0.6725848731
22411	0.6725841075
22412	0.6725830903
22413	0.6725819369
22414	0.6725807467
22415	0.6725792693
22416	0.6725780648
22417	0.6725773363
22418	0.6725762504
22419	0.6725745405
22420	0.6725735246
22421	0.6725722326
22422	0.67257154
22423	0.6725706487
22424	0.6725696653
22425	0.6725682219
22426	0.6725670768
22427	0.6725660457
22428	0.6725648755
22429	0.6725635501
22430	0.6725619702
22431	0.6725608298
22432	0.672559222
22433	0.6725578073
22434	0.6725565366
22435	0.6725554385
22436	0.6725544818
22437	0.6725534016
22438	0.672552143
22439	0.6725511023
22440	0.6725497467
22441	0.6725481713
22442	0.6725471483
22443	0.6725460681
22444	0.6725450337
22445	0.6725439274
22446	0.6725426941
22447	0.6725413362
22448	0.6725404149
22449	0.6725392862
22450	0.6725385031
22451	0.6725375588
22452	0.6725367166
22453	0.6725355843
22454	0.6725342251
22455	0.6725333
22456	0.6725319001
22457	0.672530847
22458	0.6725294737
22459	0.672528219
22460	0.6725271512
22461	0.6725258462
22462	0.6725245878
22463	0.6725235517
22464	0.672522278
22465	0.6725208419
22466	0.672519749
22467	0.6725188342
22468	0.6725174655
22469	0.6725166763
22470	0.6725157119
22471	0.672514091
22472	0.6725120816
22473	0.6725109599
22474	0.6725098124
22475	0.6725084845
22476	0.6725072377
22477	0.6725060677
22478	0.6725048302
22479	0.6725037837
22480	0.6725025936
22481	0.6725009605
22482	0.6724992631
22483	0.6724979443
22484	0.6724968978
22485	0.6724958447
22486	0.6724948309
22487	0.6724932656
22488	0.6724918031
22489	0.6724902727
22490	0.6724885875
22491	0.6724870271
22492	0.6724861174
22493	0.6724850082
22494	0.6724831249
22495	0.6724820598
22496	0.6724808484
22497	0.672479674
22498	0.6724785191
22499	0.6724770858
22500	0.6724760675
22501	0.6724751334
22502	0.6724740189
22503	0.6724725784
22504	0.6724711042
22505	0.6724700047
22506	0.6724690547
22507	0.6724679942
22508	0.6724669385
22509	0.6724658033
22510	0.6724645273
22511	0.672463628
22512	0.6724623887
22513	0.6724609234
22514	0.6724593891
22515	0.6724584851
22516	0.6724575374
22517	0.6724565484
22518	0.6724556291
22519	0.6724543578
22520	0.6724535271
22521	0.6724524016
22522	0.6724512347
22523	0.6724499191
22524	0.6724484506
22525	0.6724470981
22526	0.6724458296
22527	0.6724451988
22528	0.6724433116
22529	0.6724423843
22530	0.6724412605
22531	0.6724399924
22532	0.6724385964
22533	0.6724372374
22534	0.6724359626
22535	0.6724348614
22536	0.6724335814
22537	0.6724322929
22538	0.6724314075
22539	0.6724295724
22540	0.6724284916
22541	0.6724274685
22542	0.6724262197
22543	0.6724251821
22544	0.6724238399
22545	0.6724225519
22546	0.6724213751
22547	0.6724203321
22548	0.6724190723
22549	0.6724180081
22550	0.6724167995
22551	0.6724152558
22552	0.6724139573
22553	0.6724128506
22554	0.6724120584
22555	0.6724108149
22556	0.6724097308
22557	0.6724082428
22558	0.672406798
22559	0.6724057555
22560	0.6724041102
22561	0.672402904
22562	0.6724020497
22563	0.6724007639
22564	0.6723998963
22565	0.6723987356
22566	0.6723979716
22567	0.6723969117
22568	0.6723953121
22569	0.6723938742
22570	0.6723926348
22571	0.6723913112
22572	0.6723898882
22573	0.6723887946
22574	0.6723875367
22575	0.6723864031
22576	0.6723848531
22577	0.6723836044
22578	0.6723814707
22579	0.6723806288
22580	0.6723796414
22581	0.6723784431
22582	0.67237703
22583	0.6723759008
22584	0.6723747439
22585	0.6723734474
22586	0.672372377
22587	0.6723710806
22588	0.6723694805
22589	0.6723683864
22590	0.6723670118
22591	0.6723662228
22592	0.6723649163
22593	0.6723635622
22594	0.6723622342
22595	0.6723610549
22596	0.6723596408
22597	0.6723585635
22598	0.6723569407
22599	0.6723553274
22600	0.672353933
22601	0.6723526331
22602	0.672351542
22603	0.6723507515
22604	0.672349833
22605	0.6723490481
22606	0.6723475504
22607	0.6723464863
22608	0.6723449515
22609	0.6723432842
22610	0.6723414419
22611	0.6723397105
22612	0.6723387247
22613	0.6723376991
22614	0.6723362376
22615	0.6723355473
22616	0.6723345087
22617	0.6723330053
22618	0.6723316675
22619	0.6723306121
22620	0.6723292098
22621	0.6723277007
22622	0.6723271429
22623	0.6723256647
22624	0.6723240502
22625	0.672322715
22626	0.6723216352
22627	0.6723202565
22628	0.672319079
22629	0.6723180006
22630	0.6723170233
22631	0.6723159085
22632	0.6723151013
22633	0.6723138663
22634	0.6723127022
22635	0.6723119442
22636	0.6723104603
22637	0.6723089267
22638	0.6723072107
22639	0.6723061707
22640	0.6723048109
22641	0.6723037614
22642	0.6723021832
22643	0.6723011257
22644	0.6722999223
22645	0.6722980755
22646	0.6722968264
22647	0.6722959807
22648	0.6722946731
22649	0.6722934759
22650	0.6722918667
22651	0.6722910026
22652	0.6722900436
22653	0.6722893509
22654	0.6722882204
22655	0.6722872084
22656	0.6722860476
22657	0.6722849366
22658	0.6722840625
22659	0.6722827211
22660	0.6722818034
22661	0.6722808309
22662	0.6722797151
22663	0.6722786329
22664	0.6722774832
22665	0.6722765703
22666	0.6722752144
22667	0.672273909
22668	0.6722727744
22669	0.6722709409
22670	0.6722697604
22671	0.6722684571
22672	0.6722673223
22673	0.6722661596
22674	0.6722646724
22675	0.672263507
22676	0.6722620394
22677	0.6722606777
22678	0.6722595842
22679	0.6722585864
22680	0.672257454
22681	0.6722563986
22682	0.6722550889
22683	0.672253415
22684	0.6722525059
22685	0.672251604
22686	0.6722505867
22687	0.6722492091
22688	0.6722480324
22689	0.6722468315
22690	0.6722453317
22691	0.6722443145
22692	0.6722434386
22693	0.6722424475
22694	0.6722412183
22695	0.6722398309
22696	0.6722389887
22697	0.6722375708
22698	0.6722362156
22699	0.6722348193
22700	0.6722336615
22701	0.6722322027
22702	0.672230739
22703	0.6722297796
22704	0.672228625
22705	0.6722272168
22706	0.6722261797
22707	0.6722251137
